"GEO_ID","NAME","B03002_001E","B03002_001EA","B03002_001M","B03002_001MA","B03002_002E","B03002_002EA","B03002_002M","B03002_002MA","B03002_003E","B03002_003EA","B03002_003M","B03002_003MA","B03002_004E","B03002_004M","B03002_004MA","B03002_004EA","B03002_005E","B03002_005EA","B03002_005M","B03002_005MA","B03002_006E","B03002_006EA","B03002_006M","B03002_006MA","B03002_007E","B03002_007M","B03002_007MA","B03002_007EA","B03002_008E","B03002_008EA","B03002_008M","B03002_008MA","B03002_009E","B03002_009EA","B03002_009M","B03002_009MA","B03002_010E","B03002_010EA","B03002_010M","B03002_010MA","B03002_011E","B03002_011EA","B03002_011M","B03002_011MA","B03002_012E","B03002_012M","B03002_012MA","B03002_012EA","B03002_013E","B03002_013EA","B03002_013M","B03002_013MA","B03002_014E","B03002_014EA","B03002_014M","B03002_014MA","B03002_015E","B03002_015EA","B03002_015M","B03002_015MA","B03002_016E","B03002_016M","B03002_016MA","B03002_016EA","B03002_017E","B03002_017EA","B03002_017M","B03002_017MA","B03002_018E","B03002_018EA","B03002_018M","B03002_018MA","B03002_019E","B03002_019EA","B03002_019M","B03002_019MA","B03002_020E","B03002_020M","B03002_020MA","B03002_020EA","B03002_021E","B03002_021M","B03002_021MA","B03002_021EA",
"1400000US42101028300","Census Tract 283, Philadelphia County, Pennsylvania","7386","null","1695","null","6839","null","1403","null","89","null","131","null","5703","1424","null","null","0","null","15","null","919","null","287","null","0","15","null","null","0","null","15","null","128","null","191","null","0","null","15","null","128","null","191","null","547","659","null","null","457","null","718","null","0","null","15","null","0","null","15","null","0","15","null","null","0","null","15","null","0","null","15","null","90","null","143","null","90","143","null","null","0","15","null","null",
"1400000US42101028400","Census Tract 284, Philadelphia County, Pennsylvania","3598","null","591","null","3298","null","605","null","108","null","88","null","2927","593","null","null","0","null","11","null","216","null","202","null","0","11","null","null","0","null","11","null","47","null","92","null","0","null","11","null","47","null","92","null","300","207","null","null","177","null","160","null","30","null","39","null","0","null","11","null","0","11","null","null","0","null","11","null","15","null","21","null","78","null","117","null","76","117","null","null","2","4","null","null",
"1400000US42101028500","Census Tract 285, Philadelphia County, Pennsylvania","2877","null","685","null","1640","null","372","null","45","null","41","null","1118","306","null","null","0","null","11","null","421","null","207","null","6","10","null","null","0","null","11","null","50","null","56","null","0","null","11","null","50","null","56","null","1237","603","null","null","173","null","194","null","60","null","56","null","0","null","11","null","0","11","null","null","0","null","11","null","1004","null","616","null","0","null","11","null","0","11","null","null","0","11","null","null",
"1400000US42101028600","Census Tract 286, Philadelphia County, Pennsylvania","6515","null","1581","null","4572","null","1452","null","129","null","104","null","3821","1477","null","null","0","null","15","null","458","null","279","null","0","15","null","null","122","null","204","null","42","null","70","null","0","null","15","null","42","null","70","null","1943","842","null","null","383","null","304","null","362","null","420","null","0","null","15","null","0","15","null","null","0","null","15","null","1179","null","699","null","19","null","31","null","0","15","null","null","19","31","null","null",
"1400000US42101028700","Census Tract 287, Philadelphia County, Pennsylvania","2784","null","908","null","630","null","180","null","74","null","102","null","486","146","null","null","0","null","11","null","33","null","48","null","0","11","null","null","0","null","11","null","37","null","39","null","0","null","11","null","37","null","39","null","2154","898","null","null","417","null","253","null","56","null","59","null","56","null","79","null","0","11","null","null","0","null","11","null","1471","null","971","null","154","null","119","null","11","17","null","null","143","117","null","null",
"1400000US42101028800","Census Tract 288, Philadelphia County, Pennsylvania","5001","null","955","null","1928","null","554","null","584","null","469","null","722","356","null","null","0","null","15","null","606","null","300","null","0","15","null","null","0","null","15","null","16","null","26","null","0","null","15","null","16","null","26","null","3073","874","null","null","666","null","397","null","176","null","123","null","0","null","15","null","0","15","null","null","0","null","15","null","1760","null","768","null","471","null","311","null","436","302","null","null","35","40","null","null",
"1400000US42101028901","Census Tract 289.01, Philadelphia County, Pennsylvania","4578","null","1128","null","1310","null","488","null","114","null","71","null","417","261","null","null","70","null","95","null","696","null","494","null","0","11","null","null","0","null","11","null","13","null","16","null","0","null","11","null","13","null","16","null","3268","1034","null","null","967","null","423","null","242","null","234","null","177","null","161","null","13","22","null","null","0","null","11","null","1860","null","947","null","9","null","15","null","0","11","null","null","9","15","null","null",
"1400000US42101028902","Census Tract 289.02, Philadelphia County, Pennsylvania","6906","null","1197","null","2728","null","903","null","411","null","314","null","1536","714","null","null","0","null","15","null","557","null","350","null","0","15","null","null","0","null","15","null","224","null","295","null","0","null","15","null","224","null","295","null","4178","1285","null","null","1355","null","884","null","113","null","149","null","88","null","120","null","27","47","null","null","0","null","15","null","2552","null","960","null","43","null","180","null","43","180","null","null","0","15","null","null",
"1400000US42101029000","Census Tract 290, Philadelphia County, Pennsylvania","8010","null","1792","null","4598","null","1511","null","389","null","301","null","2457","927","null","null","0","null","15","null","1484","null","1169","null","0","15","null","null","0","null","15","null","268","null","209","null","0","null","15","null","268","null","209","null","3412","1057","null","null","654","null","740","null","77","null","78","null","0","null","15","null","0","15","null","null","0","null","15","null","2681","null","1263","null","0","null","15","null","0","15","null","null","0","15","null","null",
"1400000US42101029100","Census Tract 291, Philadelphia County, Pennsylvania","4824","null","1526","null","3421","null","1469","null","199","null","95","null","1125","230","null","null","0","null","11","null","1011","null","241","null","0","11","null","null","1032","null","1467","null","54","null","47","null","0","null","11","null","54","null","47","null","1403","439","null","null","316","null","255","null","261","null","270","null","0","null","11","null","0","11","null","null","0","null","11","null","824","null","363","null","2","null","5","null","2","5","null","null","0","11","null","null",
"1400000US42101029200","Census Tract 292, Philadelphia County, Pennsylvania","4881","null","752","null","3163","null","990","null","584","null","290","null","2180","1039","null","null","115","null","160","null","263","null","237","null","0","11","null","null","0","null","11","null","21","null","36","null","0","null","11","null","21","null","36","null","1718","709","null","null","283","null","218","null","44","null","51","null","0","null","11","null","0","11","null","null","0","null","11","null","1391","null","719","null","0","null","11","null","0","11","null","null","0","11","null","null",
"1400000US42101029300","Census Tract 293, Philadelphia County, Pennsylvania","3048","null","655","null","1629","null","603","null","1155","null","669","null","414","249","null","null","45","null","110","null","0","null","11","null","0","11","null","null","8","null","11","null","7","null","11","null","0","null","11","null","7","null","11","null","1419","375","null","null","148","null","155","null","188","null","168","null","37","null","59","null","0","11","null","null","0","null","11","null","910","null","357","null","136","null","196","null","4","7","null","null","132","196","null","null",
"1400000US42101029400","Census Tract 294, Philadelphia County, Pennsylvania","3811","null","994","null","2130","null","724","null","321","null","120","null","1628","683","null","null","0","null","11","null","181","null","203","null","0","11","null","null","0","null","11","null","0","null","11","null","0","null","11","null","0","null","11","null","1681","700","null","null","764","null","600","null","132","null","125","null","98","null","125","null","0","11","null","null","0","null","11","null","615","null","470","null","72","null","75","null","10","23","null","null","62","71","null","null",
